run_id,strategy,benchmark,tool,budget,seed,queue_permutation_id,ablation_config,tau,theta,n_min,p_probe,total_evals,successful_evals,wasted_calls,sr_pct,best_qor_name,best_qor_value,best_area,best_latency,uqor,ttff_s,total_wall_clock_s,total_skipped,false_skips_pending,false_skips_verified,signatures_learned,probes_triggered,probes_succeeded,overhead_phago_ms,overhead_rpe_ms,overhead_ofrs_ms
PA-DSE_SCF+DFRL_fir_B30_sNone_6550066,PA-DSE_SCF+DFRL,fir,dynamatic,30,,1,SCF+DFRL,2,0.8,5,0.05,30,30,0,100.0,component_count,33.0,33.0,111,7,4.687,130.004,0,0,,0,0,0,0.66,7.06,161.16
PA-DSE_SCF+DFRL_fir_B30_sNone_6680069,PA-DSE_SCF+DFRL,fir,dynamatic,30,,2,SCF+DFRL,2,0.8,5,0.05,30,30,0,100.0,component_count,33.0,33.0,111,7,4.220,125.194,0,0,,0,0,0,0.70,6.00,142.58
PA-DSE_DFRL-only_fir_B30_sNone_6805264,PA-DSE_DFRL-only,fir,dynamatic,30,,0,DFRL-only,2,0.8,5,0.05,30,30,0,100.0,component_count,33.0,33.0,111,6,5.468,142.205,0,0,,0,0,0,0.01,7.19,142.82
PA-DSE_DFRL-only_fir_B30_sNone_6947469,PA-DSE_DFRL-only,fir,dynamatic,30,,1,DFRL-only,2,0.8,5,0.05,30,30,0,100.0,component_count,33.0,33.0,111,7,4.629,137.316,0,0,,0,0,0,0.01,6.60,146.61
PA-DSE_DFRL-only_fir_B30_sNone_7084786,PA-DSE_DFRL-only,fir,dynamatic,30,,2,DFRL-only,2,0.8,5,0.05,30,30,0,100.0,component_count,33.0,33.0,111,7,4.383,127.108,0,0,,0,0,0,0.01,9.25,145.28
PA-DSE_SCF+RPE-reorder_fir_B30_sNone_7211894,PA-DSE_SCF+RPE-reorder,fir,dynamatic,30,,0,SCF+RPE-reorder,2,0.8,5,0.05,30,30,0,100.0,component_count,33.0,33.0,111,6,5.425,153.933,0,0,,0,0,0,0.56,7.58,150.84
PA-DSE_SCF+RPE-reorder_fir_B30_sNone_7365827,PA-DSE_SCF+RPE-reorder,fir,dynamatic,30,,1,SCF+RPE-reorder,2,0.8,5,0.05,30,30,0,100.0,component_count,33.0,33.0,111,7,5.117,132.202,0,0,,0,0,0,0.58,3.90,118.83
PA-DSE_SCF+RPE-reorder_fir_B30_sNone_7498030,PA-DSE_SCF+RPE-reorder,fir,dynamatic,30,,2,SCF+RPE-reorder,2,0.8,5,0.05,30,30,0,100.0,component_count,33.0,33.0,111,7,4.891,138.893,0,0,,0,0,0,0.61,4.16,213.54
PA-DSE_SCF+OFRS-skip_fir_B30_sNone_7636923,PA-DSE_SCF+OFRS-skip,fir,dynamatic,30,,0,SCF+OFRS-skip,2,0.8,5,0.05,30,30,0,100.0,component_count,33.0,33.0,111,6,6.644,146.825,0,0,,0,0,0,0.62,141.42,134.12
PA-DSE_SCF+OFRS-skip_fir_B30_sNone_7783748,PA-DSE_SCF+OFRS-skip,fir,dynamatic,30,,1,SCF+OFRS-skip,2,0.8,5,0.05,30,30,0,100.0,component_count,33.0,33.0,111,7,4.588,134.278,0,0,,0,0,0,0.59,160.44,156.23
PA-DSE_SCF+OFRS-skip_fir_B30_sNone_7918027,PA-DSE_SCF+OFRS-skip,fir,dynamatic,30,,2,SCF+OFRS-skip,2,0.8,5,0.05,30,30,0,100.0,component_count,33.0,33.0,111,7,4.582,121.054,0,0,,0,0,0,0.66,123.97,124.38
PA-DSE_no-filter_histogram_B30_sNone_8039081,PA-DSE_no-filter,histogram,dynamatic,30,,0,no-filter,2,0.8,5,0.05,30,30,0,100.0,component_count,43.0,43.0,141,18,5.639,148.278,0,0,,0,0,0,0.01,0.00,0.00
PA-DSE_no-filter_histogram_B30_sNone_8187360,PA-DSE_no-filter,histogram,dynamatic,30,,1,no-filter,2,0.8,5,0.05,30,30,0,100.0,component_count,42.0,42.0,141,20,5.707,139.405,0,0,,0,0,0,0.00,0.00,0.00
PA-DSE_no-filter_histogram_B30_sNone_8326765,PA-DSE_no-filter,histogram,dynamatic,30,,2,no-filter,2,0.8,5,0.05,30,30,0,100.0,component_count,42.0,42.0,141,16,3.765,127.275,0,0,,0,0,0,0.00,0.00,0.00
PA-DSE_SCF-only_histogram_B30_sNone_8454040,PA-DSE_SCF-only,histogram,dynamatic,30,,0,SCF-only,2,0.8,5,0.05,30,30,0,100.0,component_count,43.0,43.0,141,18,6.095,160.857,0,0,,0,0,0,0.65,0.00,0.00
PA-DSE_SCF-only_histogram_B30_sNone_8614897,PA-DSE_SCF-only,histogram,dynamatic,30,,1,SCF-only,2,0.8,5,0.05,30,30,0,100.0,component_count,42.0,42.0,141,20,7.417,151.001,0,0,,0,0,0,0.56,0.00,0.00
PA-DSE_SCF-only_histogram_B30_sNone_8765898,PA-DSE_SCF-only,histogram,dynamatic,30,,2,SCF-only,2,0.8,5,0.05,30,30,0,100.0,component_count,42.0,42.0,141,16,5.847,143.408,0,0,,0,0,0,0.54,0.00,0.00
PA-DSE_SCF+RPE_histogram_B30_sNone_8909306,PA-DSE_SCF+RPE,histogram,dynamatic,30,,0,SCF+RPE,2,0.8,5,0.05,30,30,0,100.0,component_count,43.0,43.0,141,18,6.531,159.566,0,0,,0,0,0,0.57,6.97,0.05
PA-DSE_SCF+RPE_histogram_B30_sNone_9068873,PA-DSE_SCF+RPE,histogram,dynamatic,30,,1,SCF+RPE,2,0.8,5,0.05,30,30,0,100.0,component_count,42.0,42.0,141,20,6.709,149.745,0,0,,0,0,0,0.61,5.00,0.07
PA-DSE_SCF+RPE_histogram_B30_sNone_9218618,PA-DSE_SCF+RPE,histogram,dynamatic,30,,2,SCF+RPE,2,0.8,5,0.05,30,30,0,100.0,component_count,42.0,42.0,141,16,5.602,134.763,0,0,,0,0,0,0.56,5.05,0.06
PA-DSE_SCF+OFRS_histogram_B30_sNone_9353381,PA-DSE_SCF+OFRS,histogram,dynamatic,30,,0,SCF+OFRS,2,0.8,5,0.05,30,30,0,100.0,component_count,43.0,43.0,141,9,6.680,156.989,0,0,,0,0,0,0.56,3.79,137.47
PA-DSE_SCF+OFRS_histogram_B30_sNone_9510372,PA-DSE_SCF+OFRS,histogram,dynamatic,30,,1,SCF+OFRS,2,0.8,5,0.05,30,30,0,100.0,component_count,42.0,42.0,141,16,5.630,168.632,0,0,,0,0,0,0.58,5.05,168.07
PA-DSE_SCF+OFRS_histogram_B30_sNone_9679005,PA-DSE_SCF+OFRS,histogram,dynamatic,30,,2,SCF+OFRS,2,0.8,5,0.05,30,30,0,100.0,component_count,42.0,42.0,141,13,5.454,111.931,0,0,,0,0,0,0.54,3.13,87.04
PA-DSE_SCF+DFRL_histogram_B30_sNone_9790936,PA-DSE_SCF+DFRL,histogram,dynamatic,30,,0,SCF+DFRL,2,0.8,5,0.05,30,30,0,100.0,component_count,43.0,43.0,141,9,4.198,154.499,0,0,,0,0,0,0.36,5.11,139.59
PA-DSE_SCF+DFRL_histogram_B30_sNone_9945435,PA-DSE_SCF+DFRL,histogram,dynamatic,30,,1,SCF+DFRL,2,0.8,5,0.05,30,30,0,100.0,component_count,42.0,42.0,141,16,3.789,112.190,0,0,,0,0,0,0.35,4.35,91.04
PA-DSE_SCF+DFRL_histogram_B30_sNone_57625,PA-DSE_SCF+DFRL,histogram,dynamatic,30,,2,SCF+DFRL,2,0.8,5,0.05,30,30,0,100.0,component_count,42.0,42.0,141,13,3.982,106.573,0,0,,0,0,0,0.58,4.02,83.95
PA-DSE_DFRL-only_histogram_B30_sNone_164198,PA-DSE_DFRL-only,histogram,dynamatic,30,,0,DFRL-only,2,0.8,5,0.05,30,30,0,100.0,component_count,43.0,43.0,141,9,3.909,131.453,0,0,,0,0,0,0.00,4.64,112.73
PA-DSE_DFRL-only_histogram_B30_sNone_295651,PA-DSE_DFRL-only,histogram,dynamatic,30,,1,DFRL-only,2,0.8,5,0.05,30,30,0,100.0,component_count,42.0,42.0,141,16,5.524,153.264,0,0,,0,0,0,0.01,5.96,155.68
PA-DSE_DFRL-only_histogram_B30_sNone_448915,PA-DSE_DFRL-only,histogram,dynamatic,30,,2,DFRL-only,2,0.8,5,0.05,30,30,0,100.0,component_count,42.0,42.0,141,13,5.148,118.957,0,0,,0,0,0,0.00,4.41,92.40
PA-DSE_SCF+RPE-reorder_histogram_B30_sNone_567873,PA-DSE_SCF+RPE-reorder,histogram,dynamatic,30,,0,SCF+RPE-reorder,2,0.8,5,0.05,30,30,0,100.0,component_count,43.0,43.0,141,9,4.458,119.594,0,0,,0,0,0,0.35,3.31,82.56
PA-DSE_SCF+RPE-reorder_histogram_B30_sNone_687466,PA-DSE_SCF+RPE-reorder,histogram,dynamatic,30,,1,SCF+RPE-reorder,2,0.8,5,0.05,30,30,0,100.0,component_count,42.0,42.0,141,16,4.061,111.017,0,0,,0,0,0,0.51,3.23,88.32
PA-DSE_SCF+RPE-reorder_histogram_B30_sNone_798483,PA-DSE_SCF+RPE-reorder,histogram,dynamatic,30,,2,SCF+RPE-reorder,2,0.8,5,0.05,30,30,0,100.0,component_count,42.0,42.0,141,13,4.056,104.956,0,0,,0,0,0,0.33,2.88,83.39
PA-DSE_SCF+OFRS-skip_histogram_B30_sNone_903440,PA-DSE_SCF+OFRS-skip,histogram,dynamatic,30,,0,SCF+OFRS-skip,2,0.8,5,0.05,30,30,0,100.0,component_count,43.0,43.0,141,9,3.932,155.719,0,0,,0,0,0,0.32,127.63,132.88
PA-DSE_SCF+OFRS-skip_histogram_B30_sNone_1059158,PA-DSE_SCF+OFRS-skip,histogram,dynamatic,30,,1,SCF+OFRS-skip,2,0.8,5,0.05,30,30,0,100.0,component_count,42.0,42.0,141,16,3.781,111.714,0,0,,0,0,0,0.56,91.40,88.06
PA-DSE_SCF+OFRS-skip_histogram_B30_sNone_1170873,PA-DSE_SCF+OFRS-skip,histogram,dynamatic,30,,2,SCF+OFRS-skip,2,0.8,5,0.05,30,30,0,100.0,component_count,42.0,42.0,141,13,3.878,105.363,0,0,,0,0,0,0.52,86.16,85.98
PA-DSE_no-filter_kernel_2mm_B30_sNone_1276236,PA-DSE_no-filter,kernel_2mm,dynamatic,30,,0,no-filter,2,0.8,5,0.05,30,7,23,23.3,component_count,64.0,64.0,922,3,373.104,1141.737,0,0,,0,0,0,0.00,0.00,0.00
PA-DSE_no-filter_kernel_2mm_B30_sNone_2417974,PA-DSE_no-filter,kernel_2mm,dynamatic,30,,1,no-filter,2,0.8,5,0.05,30,6,24,20.0,component_count,62.0,62.0,922,6,131.752,916.616,0,0,,0,0,0,0.00,0.00,0.00
PA-DSE_no-filter_kernel_2mm_B30_sNone_3334590,PA-DSE_no-filter,kernel_2mm,dynamatic,30,,2,no-filter,2,0.8,5,0.05,30,17,13,56.7,component_count,62.0,62.0,922,8,126.484,478.800,0,0,,0,0,0,0.00,0.00,0.00
PA-DSE_SCF-only_kernel_2mm_B30_sNone_3813390,PA-DSE_SCF-only,kernel_2mm,dynamatic,30,,0,SCF-only,2,0.8,5,0.05,30,7,23,23.3,component_count,64.0,64.0,922,3,373.189,1142.303,0,0,,0,0,0,0.66,0.00,0.00
PA-DSE_SCF-only_kernel_2mm_B30_sNone_4955693,PA-DSE_SCF-only,kernel_2mm,dynamatic,30,,1,SCF-only,2,0.8,5,0.05,30,6,24,20.0,component_count,62.0,62.0,922,6,127.017,911.287,0,0,,0,0,0,0.35,0.00,0.00
PA-DSE_SCF-only_kernel_2mm_B30_sNone_5866981,PA-DSE_SCF-only,kernel_2mm,dynamatic,30,,2,SCF-only,2,0.8,5,0.05,30,17,13,56.7,component_count,62.0,62.0,922,8,126.425,504.913,0,0,,0,0,0,0.58,0.00,0.00
PA-DSE_SCF+RPE_kernel_2mm_B30_sNone_6371894,PA-DSE_SCF+RPE,kernel_2mm,dynamatic,30,,0,SCF+RPE,2,0.8,5,0.05,30,7,23,23.3,component_count,64.0,64.0,922,3,368.580,1020.387,87,87,,1,0,0,0.32,7.61,0.06
PA-DSE_SCF+RPE_kernel_2mm_B30_sNone_7392281,PA-DSE_SCF+RPE,kernel_2mm,dynamatic,30,,1,SCF+RPE,2,0.8,5,0.05,30,6,24,20.0,component_count,62.0,62.0,922,6,127.165,947.782,0,0,,0,0,0,0.57,7.22,0.04
PA-DSE_SCF+RPE_kernel_2mm_B30_sNone_8340063,PA-DSE_SCF+RPE,kernel_2mm,dynamatic,30,,2,SCF+RPE,2,0.8,5,0.05,30,18,12,60.0,component_count,62.0,62.0,922,9,126.494,451.507,0,0,,0,0,0,0.57,4.04,0.05
PA-DSE_SCF+OFRS_kernel_2mm_B30_sNone_8791570,PA-DSE_SCF+OFRS,kernel_2mm,dynamatic,30,,0,SCF+OFRS,2,0.8,5,0.05,30,24,6,80.0,component_count,62.0,62.0,922,4,247.624,500.919,0,0,,0,0,0,0.32,2.70,60.65
PA-DSE_SCF+OFRS_kernel_2mm_B30_sNone_9292488,PA-DSE_SCF+OFRS,kernel_2mm,dynamatic,30,,1,SCF+OFRS,2,0.8,5,0.05,30,26,4,86.7,component_count,64.0,64.0,922,4,127.093,395.516,0,0,,0,0,0,0.41,2.73,59.76
PA-DSE_SCF+OFRS_kernel_2mm_B30_sNone_9688004,PA-DSE_SCF+OFRS,kernel_2mm,dynamatic,30,,2,SCF+OFRS,2,0.8,5,0.05,30,28,2,93.3,component_count,62.0,62.0,922,8,126.428,282.315,0,0,,0,0,0,0.32,2.48,59.55
PA-DSE_SCF+DFRL_kernel_2mm_B30_sNone_9970320,PA-DSE_SCF+DFRL,kernel_2mm,dynamatic,30,,0,SCF+DFRL,2,0.8,5,0.05,30,24,6,80.0,component_count,62.0,62.0,922,4,247.479,501.040,0,0,,0,0,0,0.31,3.51,60.75
PA-DSE_SCF+DFRL_kernel_2mm_B30_sNone_471360,PA-DSE_SCF+DFRL,kernel_2mm,dynamatic,30,,1,SCF+DFRL,2,0.8,5,0.05,30,26,4,86.7,component_count,64.0,64.0,922,4,127.066,390.947,0,0,,0,0,0,0.35,3.92,59.51
PA-DSE_SCF+DFRL_kernel_2mm_B30_sNone_862307,PA-DSE_SCF+DFRL,kernel_2mm,dynamatic,30,,2,SCF+DFRL,2,0.8,5,0.05,30,28,2,93.3,component_count,62.0,62.0,922,8,126.519,284.288,0,0,,0,0,0,0.32,3.31,59.65
PA-DSE_DFRL-only_kernel_2mm_B30_sNone_1146596,PA-DSE_DFRL-only,kernel_2mm,dynamatic,30,,0,DFRL-only,2,0.8,5,0.05,30,24,6,80.0,component_count,62.0,62.0,922,4,247.566,502.292,0,0,,0,0,0,0.00,3.51,60.89
PA-DSE_DFRL-only_kernel_2mm_B30_sNone_1648888,PA-DSE_DFRL-only,kernel_2mm,dynamatic,30,,1,DFRL-only,2,0.8,5,0.05,30,26,4,86.7,component_count,64.0,64.0,922,4,127.022,390.805,0,0,,0,0,0,0.00,3.39,58.89
PA-DSE_DFRL-only_kernel_2mm_B30_sNone_2039693,PA-DSE_DFRL-only,kernel_2mm,dynamatic,30,,2,DFRL-only,2,0.8,5,0.05,30,28,2,93.3,component_count,62.0,62.0,922,8,126.610,286.759,0,0,,0,0,0,0.00,3.34,59.54
PA-DSE_SCF+RPE-reorder_kernel_2mm_B30_sNone_2326452,PA-DSE_SCF+RPE-reorder,kernel_2mm,dynamatic,30,,0,SCF+RPE-reorder,2,0.8,5,0.05,30,24,6,80.0,component_count,62.0,62.0,922,4,247.530,501.088,0,0,,0,0,0,0.35,2.95,61.45
PA-DSE_SCF+RPE-reorder_kernel_2mm_B30_sNone_2827540,PA-DSE_SCF+RPE-reorder,kernel_2mm,dynamatic,30,,1,SCF+RPE-reorder,2,0.8,5,0.05,30,26,4,86.7,component_count,64.0,64.0,922,4,127.111,390.766,0,0,,0,0,0,0.33,2.66,58.26
PA-DSE_SCF+RPE-reorder_kernel_2mm_B30_sNone_3218306,PA-DSE_SCF+RPE-reorder,kernel_2mm,dynamatic,30,,2,SCF+RPE-reorder,2,0.8,5,0.05,30,28,2,93.3,component_count,62.0,62.0,922,8,125.644,283.182,0,0,,0,0,0,0.39,2.68,59.58
PA-DSE_SCF+OFRS-skip_kernel_2mm_B30_sNone_3501488,PA-DSE_SCF+OFRS-skip,kernel_2mm,dynamatic,30,,0,SCF+OFRS-skip,2,0.8,5,0.05,1,0,1,0.0,component_count,,,,0,,0.619,191,191,,0,0,0,0.33,1.14,0.26
PA-DSE_SCF+OFRS-skip_kernel_2mm_B30_sNone_3502108,PA-DSE_SCF+OFRS-skip,kernel_2mm,dynamatic,30,,1,SCF+OFRS-skip,2,0.8,5,0.05,1,0,1,0.0,component_count,,,,0,,0.616,191,191,,0,0,0,0.41,1.14,0.22
PA-DSE_SCF+OFRS-skip_kernel_2mm_B30_sNone_3502724,PA-DSE_SCF+OFRS-skip,kernel_2mm,dynamatic,30,,2,SCF+OFRS-skip,2,0.8,5,0.05,1,0,1,0.0,component_count,,,,0,,120.111,191,191,,0,0,0,0.34,1.14,0.22
