run_id,config_id,skip_step,skip_reason,matching_signature_id,matching_signature_type,matching_signature_cond,signature_conf_at_skip,signature_n_fail,signature_n_counter,is_subsumed_product,ground_truth_feasible
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,153,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,417,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,276,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,351,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,210,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,353,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,309,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,99,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,200,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,332,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,170,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,183,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,212,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,371,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,350,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
