strategy,benchmark,config_id,success,area,latency,error_type,synthesis_time_s
Grid_offline_ref,atax,31,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,32,True,806.0,35.0,,2.58
Grid_offline_ref,atax,33,True,806.0,35.0,,2.59
Grid_offline_ref,atax,34,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,35,True,1196.0,29.0,,2.57
Grid_offline_ref,atax,36,True,690.0,18.0,,2.55
Grid_offline_ref,atax,37,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,38,True,690.0,18.0,,2.56
Grid_offline_ref,atax,39,True,690.0,18.0,,2.55
Grid_offline_ref,atax,40,False,,,param_incompatibility,2.57
Grid_offline_ref,atax,41,True,756.0,16.0,,2.58
Grid_offline_ref,atax,42,True,823.0,30.0,,2.57
Grid_offline_ref,atax,43,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,44,True,823.0,30.0,,2.58
Grid_offline_ref,atax,45,True,823.0,30.0,,2.56
Grid_offline_ref,atax,46,False,,,param_incompatibility,2.59
Grid_offline_ref,atax,47,True,1196.0,25.0,,2.54
Grid_offline_ref,atax,48,True,725.0,17.0,,2.54
Grid_offline_ref,atax,49,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,50,True,725.0,17.0,,2.56
Grid_offline_ref,atax,51,True,725.0,17.0,,2.59
Grid_offline_ref,atax,52,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,53,True,807.0,14.0,,2.6
Grid_offline_ref,atax,54,True,840.0,29.0,,2.54
Grid_offline_ref,atax,55,False,,,param_incompatibility,0.43
Grid_offline_ref,atax,56,True,840.0,29.0,,2.55
Grid_offline_ref,atax,57,True,840.0,29.0,,2.56
Grid_offline_ref,atax,58,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,59,True,1196.0,23.0,,2.56
Grid_offline_ref,atax,60,True,725.0,17.0,,2.54
Grid_offline_ref,atax,61,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,62,True,725.0,17.0,,2.54
Grid_offline_ref,atax,63,True,725.0,17.0,,2.55
Grid_offline_ref,atax,64,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,65,True,791.0,14.0,,2.51
Grid_offline_ref,atax,66,True,823.0,29.0,,2.54
Grid_offline_ref,atax,67,False,,,param_incompatibility,0.44
Grid_offline_ref,atax,68,True,823.0,29.0,,2.57
Grid_offline_ref,atax,69,True,823.0,29.0,,2.57
Grid_offline_ref,atax,70,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,71,True,1231.0,23.0,,2.53
Grid_offline_ref,atax,72,True,725.0,17.0,,2.51
Grid_offline_ref,atax,73,False,,,param_incompatibility,0.4
Grid_offline_ref,atax,74,True,725.0,17.0,,2.51
Grid_offline_ref,atax,75,True,725.0,17.0,,2.53
Grid_offline_ref,atax,76,False,,,param_incompatibility,2.48
Grid_offline_ref,atax,77,True,791.0,14.0,,2.58
Grid_offline_ref,atax,78,True,823.0,29.0,,2.54
Grid_offline_ref,atax,79,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,80,True,823.0,29.0,,2.55
Grid_offline_ref,atax,81,True,823.0,29.0,,2.54
Grid_offline_ref,atax,82,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,83,True,1231.0,23.0,,2.54
Grid_offline_ref,atax,84,False,,,pipeline_phi_conflict,2.47
Grid_offline_ref,atax,85,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,86,False,,,pipeline_phi_conflict,2.5
Grid_offline_ref,atax,87,False,,,pipeline_phi_conflict,2.5
Grid_offline_ref,atax,88,False,,,pipeline_phi_conflict,2.53
Grid_offline_ref,atax,89,False,,,pipeline_phi_conflict,2.46
Grid_offline_ref,atax,90,False,,,pipeline_phi_conflict,2.51
Grid_offline_ref,atax,91,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,92,False,,,pipeline_phi_conflict,2.5
Grid_offline_ref,atax,93,False,,,pipeline_phi_conflict,2.51
Grid_offline_ref,atax,94,False,,,pipeline_phi_conflict,2.54
Grid_offline_ref,atax,95,False,,,pipeline_phi_conflict,2.52
Grid_offline_ref,atax,96,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,97,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,98,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,99,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,100,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,101,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,102,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,103,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,104,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,105,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,106,False,,,param_incompatibility,2.55
Grid_offline_ref,atax,107,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,108,False,,,param_incompatibility,2.56
Grid_offline_ref,atax,109,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,110,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,111,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,112,False,,,param_incompatibility,2.55
Grid_offline_ref,atax,113,False,,,param_incompatibility,2.55
Grid_offline_ref,atax,114,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,115,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,116,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,117,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,118,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,119,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,120,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,121,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,122,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,123,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,124,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,125,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,126,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,127,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,128,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,129,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,130,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,131,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,132,False,,,pipeline_phi_conflict,2.48
Grid_offline_ref,atax,133,False,,,param_incompatibility,0.45
Grid_offline_ref,atax,134,False,,,pipeline_phi_conflict,2.57
Grid_offline_ref,atax,135,False,,,pipeline_phi_conflict,2.52
Grid_offline_ref,atax,136,False,,,pipeline_phi_conflict,2.53
Grid_offline_ref,atax,137,False,,,pipeline_phi_conflict,2.51
Grid_offline_ref,atax,138,False,,,pipeline_phi_conflict,2.51
Grid_offline_ref,atax,139,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,140,False,,,pipeline_phi_conflict,2.5
Grid_offline_ref,atax,141,False,,,pipeline_phi_conflict,2.51
Grid_offline_ref,atax,142,False,,,pipeline_phi_conflict,2.51
Grid_offline_ref,atax,143,False,,,pipeline_phi_conflict,2.51
Grid_offline_ref,atax,144,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,145,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,146,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,147,False,,,param_incompatibility,2.55
Grid_offline_ref,atax,148,False,,,param_incompatibility,2.55
Grid_offline_ref,atax,149,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,150,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,151,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,152,False,,,param_incompatibility,2.56
Grid_offline_ref,atax,153,False,,,param_incompatibility,2.55
Grid_offline_ref,atax,154,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,155,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,156,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,157,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,158,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,159,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,160,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,161,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,162,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,163,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,164,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,165,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,166,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,167,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,168,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,169,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,170,False,,,param_incompatibility,2.55
Grid_offline_ref,atax,171,False,,,param_incompatibility,2.56
Grid_offline_ref,atax,172,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,173,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,174,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,175,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,176,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,177,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,178,False,,,param_incompatibility,2.47
Grid_offline_ref,atax,179,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,180,False,,,pipeline_phi_conflict,2.52
Grid_offline_ref,atax,181,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,182,False,,,pipeline_phi_conflict,2.49
Grid_offline_ref,atax,183,False,,,pipeline_phi_conflict,2.5
Grid_offline_ref,atax,184,False,,,pipeline_phi_conflict,2.52
Grid_offline_ref,atax,185,False,,,pipeline_phi_conflict,2.51
Grid_offline_ref,atax,186,False,,,pipeline_phi_conflict,2.55
Grid_offline_ref,atax,187,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,188,False,,,pipeline_phi_conflict,2.51
Grid_offline_ref,atax,189,False,,,pipeline_phi_conflict,2.54
Grid_offline_ref,atax,190,False,,,pipeline_phi_conflict,2.58
Grid_offline_ref,atax,191,False,,,pipeline_phi_conflict,2.58
Grid_offline_ref,atax,192,False,,,param_incompatibility,2.6
Grid_offline_ref,atax,193,False,,,param_incompatibility,0.42
Grid_offline_ref,atax,194,False,,,param_incompatibility,2.59
Grid_offline_ref,atax,195,False,,,param_incompatibility,2.57
Grid_offline_ref,atax,196,False,,,param_incompatibility,2.57
Grid_offline_ref,atax,197,False,,,param_incompatibility,2.58
Grid_offline_ref,atax,198,False,,,param_incompatibility,2.62
Grid_offline_ref,atax,199,False,,,param_incompatibility,0.43
Grid_offline_ref,atax,200,False,,,param_incompatibility,2.56
Grid_offline_ref,atax,201,False,,,param_incompatibility,2.55
Grid_offline_ref,atax,202,False,,,param_incompatibility,2.56
Grid_offline_ref,atax,203,False,,,param_incompatibility,2.58
Grid_offline_ref,atax,204,False,,,param_incompatibility,2.55
Grid_offline_ref,atax,205,False,,,param_incompatibility,0.43
Grid_offline_ref,atax,206,False,,,param_incompatibility,2.55
Grid_offline_ref,atax,207,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,208,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,209,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,210,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,211,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,212,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,213,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,214,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,215,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,216,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,217,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,218,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,219,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,220,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,221,False,,,param_incompatibility,2.57
Grid_offline_ref,atax,222,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,223,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,224,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,225,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,226,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,227,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,228,False,,,pipeline_phi_conflict,2.48
Grid_offline_ref,atax,229,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,230,False,,,pipeline_phi_conflict,2.51
Grid_offline_ref,atax,231,False,,,pipeline_phi_conflict,2.47
Grid_offline_ref,atax,232,False,,,pipeline_phi_conflict,2.49
Grid_offline_ref,atax,233,False,,,pipeline_phi_conflict,2.53
Grid_offline_ref,atax,234,False,,,pipeline_phi_conflict,2.49
Grid_offline_ref,atax,235,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,236,False,,,pipeline_phi_conflict,2.57
Grid_offline_ref,atax,237,False,,,pipeline_phi_conflict,2.58
Grid_offline_ref,atax,238,False,,,pipeline_phi_conflict,2.56
Grid_offline_ref,atax,239,False,,,pipeline_phi_conflict,2.52
Grid_offline_ref,atax,240,False,,,param_incompatibility,2.55
Grid_offline_ref,atax,241,False,,,param_incompatibility,0.45
Grid_offline_ref,atax,242,False,,,param_incompatibility,2.59
Grid_offline_ref,atax,243,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,244,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,245,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,246,False,,,param_incompatibility,2.47
Grid_offline_ref,atax,247,False,,,param_incompatibility,0.42
Grid_offline_ref,atax,248,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,249,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,250,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,251,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,252,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,253,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,254,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,255,False,,,param_incompatibility,2.47
Grid_offline_ref,atax,256,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,257,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,258,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,259,False,,,param_incompatibility,0.42
Grid_offline_ref,atax,260,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,261,False,,,param_incompatibility,2.62
Grid_offline_ref,atax,262,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,263,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,264,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,265,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,266,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,267,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,268,False,,,param_incompatibility,2.48
Grid_offline_ref,atax,269,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,270,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,271,False,,,param_incompatibility,0.42
Grid_offline_ref,atax,272,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,273,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,274,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,275,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,276,False,,,pipeline_phi_conflict,2.52
Grid_offline_ref,atax,277,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,278,False,,,pipeline_phi_conflict,2.52
Grid_offline_ref,atax,279,False,,,pipeline_phi_conflict,2.5
Grid_offline_ref,atax,280,False,,,pipeline_phi_conflict,2.5
Grid_offline_ref,atax,281,False,,,pipeline_phi_conflict,2.54
Grid_offline_ref,atax,282,False,,,pipeline_phi_conflict,2.5
Grid_offline_ref,atax,283,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,284,False,,,pipeline_phi_conflict,2.49
Grid_offline_ref,atax,285,False,,,pipeline_phi_conflict,2.53
Grid_offline_ref,atax,286,False,,,pipeline_phi_conflict,2.48
Grid_offline_ref,atax,287,False,,,pipeline_phi_conflict,2.5
Grid_offline_ref,atax,288,False,,,param_incompatibility,2.56
Grid_offline_ref,atax,289,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,290,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,291,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,292,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,293,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,294,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,295,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,296,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,297,False,,,param_incompatibility,2.55
Grid_offline_ref,atax,298,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,299,False,,,param_incompatibility,2.48
Grid_offline_ref,atax,300,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,301,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,302,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,303,False,,,param_incompatibility,2.48
Grid_offline_ref,atax,304,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,305,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,306,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,307,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,308,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,309,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,310,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,311,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,312,False,,,param_incompatibility,2.57
Grid_offline_ref,atax,313,False,,,param_incompatibility,0.42
Grid_offline_ref,atax,314,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,315,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,316,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,317,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,318,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,319,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,320,False,,,param_incompatibility,2.48
Grid_offline_ref,atax,321,False,,,param_incompatibility,2.46
Grid_offline_ref,atax,322,False,,,param_incompatibility,2.48
Grid_offline_ref,atax,323,False,,,param_incompatibility,2.48
Grid_offline_ref,atax,324,False,,,pipeline_phi_conflict,2.52
Grid_offline_ref,atax,325,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,326,False,,,pipeline_phi_conflict,2.48
Grid_offline_ref,atax,327,False,,,pipeline_phi_conflict,2.5
Grid_offline_ref,atax,328,False,,,pipeline_phi_conflict,2.5
Grid_offline_ref,atax,329,False,,,pipeline_phi_conflict,2.52
Grid_offline_ref,atax,330,False,,,pipeline_phi_conflict,2.48
Grid_offline_ref,atax,331,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,332,False,,,pipeline_phi_conflict,2.48
Grid_offline_ref,atax,333,False,,,pipeline_phi_conflict,2.5
Grid_offline_ref,atax,334,False,,,pipeline_phi_conflict,2.48
Grid_offline_ref,atax,335,False,,,pipeline_phi_conflict,2.51
Grid_offline_ref,atax,336,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,337,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,338,False,,,param_incompatibility,2.48
Grid_offline_ref,atax,339,False,,,param_incompatibility,2.48
Grid_offline_ref,atax,340,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,341,False,,,param_incompatibility,2.47
Grid_offline_ref,atax,342,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,343,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,344,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,345,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,346,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,347,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,348,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,349,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,350,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,351,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,352,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,353,False,,,param_incompatibility,2.53
Grid_offline_ref,atax,354,False,,,param_incompatibility,2.48
Grid_offline_ref,atax,355,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,356,False,,,param_incompatibility,2.48
Grid_offline_ref,atax,357,False,,,param_incompatibility,2.48
Grid_offline_ref,atax,358,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,359,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,360,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,361,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,362,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,363,False,,,param_incompatibility,2.48
Grid_offline_ref,atax,364,False,,,param_incompatibility,2.48
Grid_offline_ref,atax,365,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,366,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,367,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,368,False,,,param_incompatibility,2.48
Grid_offline_ref,atax,369,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,370,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,371,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,372,False,,,pipeline_phi_conflict,2.51
Grid_offline_ref,atax,373,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,374,False,,,pipeline_phi_conflict,2.54
Grid_offline_ref,atax,375,False,,,pipeline_phi_conflict,2.54
Grid_offline_ref,atax,376,False,,,pipeline_phi_conflict,2.52
Grid_offline_ref,atax,377,False,,,pipeline_phi_conflict,2.53
Grid_offline_ref,atax,378,False,,,pipeline_phi_conflict,2.53
Grid_offline_ref,atax,379,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,380,False,,,pipeline_phi_conflict,2.49
Grid_offline_ref,atax,381,False,,,pipeline_phi_conflict,2.49
Grid_offline_ref,atax,382,False,,,pipeline_phi_conflict,2.52
Grid_offline_ref,atax,383,False,,,pipeline_phi_conflict,2.54
Grid_offline_ref,atax,384,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,385,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,386,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,387,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,388,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,389,False,,,param_incompatibility,2.57
Grid_offline_ref,atax,390,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,391,False,,,param_incompatibility,0.42
Grid_offline_ref,atax,392,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,393,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,394,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,395,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,396,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,397,False,,,param_incompatibility,0.42
Grid_offline_ref,atax,398,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,399,False,,,param_incompatibility,2.55
Grid_offline_ref,atax,400,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,401,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,402,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,403,False,,,param_incompatibility,0.42
Grid_offline_ref,atax,404,False,,,param_incompatibility,2.52
Grid_offline_ref,atax,405,False,,,param_incompatibility,2.54
Grid_offline_ref,atax,406,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,407,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,408,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,409,False,,,param_incompatibility,0.42
Grid_offline_ref,atax,410,False,,,param_incompatibility,2.56
Grid_offline_ref,atax,411,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,412,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,413,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,414,False,,,param_incompatibility,2.5
Grid_offline_ref,atax,415,False,,,param_incompatibility,0.41
Grid_offline_ref,atax,416,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,417,False,,,param_incompatibility,2.49
Grid_offline_ref,atax,418,False,,,param_incompatibility,2.51
Grid_offline_ref,atax,419,False,,,param_incompatibility,2.53
Grid_offline_ref,bicg,0,True,658.0,32.0,,2.58
Grid_offline_ref,bicg,1,False,,,param_incompatibility,0.46
Grid_offline_ref,bicg,2,True,658.0,32.0,,2.58
Grid_offline_ref,bicg,3,True,658.0,32.0,,2.56
Grid_offline_ref,bicg,4,False,,,param_incompatibility,2.56
Grid_offline_ref,bicg,5,True,725.0,30.0,,2.57
Grid_offline_ref,bicg,6,True,757.0,43.0,,2.56
Grid_offline_ref,bicg,7,False,,,param_incompatibility,0.41
Grid_offline_ref,bicg,8,True,757.0,43.0,,2.54
Grid_offline_ref,bicg,9,True,757.0,43.0,,2.56
Grid_offline_ref,bicg,10,False,,,param_incompatibility,2.56
Grid_offline_ref,bicg,11,True,1029.0,39.0,,2.59
Grid_offline_ref,bicg,12,True,673.0,23.0,,2.6
Grid_offline_ref,bicg,13,False,,,param_incompatibility,0.41
Grid_offline_ref,bicg,14,True,673.0,23.0,,2.56
Grid_offline_ref,bicg,15,True,673.0,23.0,,2.57
Grid_offline_ref,bicg,16,False,,,param_incompatibility,2.54
Grid_offline_ref,bicg,17,True,740.0,21.0,,2.61
Grid_offline_ref,bicg,18,True,805.0,30.0,,2.56
Grid_offline_ref,bicg,19,False,,,param_incompatibility,0.41
Grid_offline_ref,bicg,20,True,805.0,30.0,,2.57
Grid_offline_ref,bicg,21,True,805.0,30.0,,2.56
Grid_offline_ref,bicg,22,False,,,param_incompatibility,2.54
Grid_offline_ref,bicg,23,True,1161.0,26.0,,2.58
Grid_offline_ref,bicg,24,True,673.0,16.0,,2.6
Grid_offline_ref,bicg,25,False,,,param_incompatibility,0.41
Grid_offline_ref,bicg,26,True,673.0,16.0,,2.54
Grid_offline_ref,bicg,27,True,673.0,16.0,,2.51
Grid_offline_ref,bicg,28,False,,,param_incompatibility,2.5
Grid_offline_ref,bicg,29,True,740.0,14.0,,2.54
Grid_offline_ref,bicg,30,True,805.0,28.0,,2.56
Grid_offline_ref,bicg,31,False,,,param_incompatibility,0.41
Grid_offline_ref,bicg,32,True,805.0,28.0,,2.58
Grid_offline_ref,bicg,33,True,805.0,28.0,,2.55
Grid_offline_ref,bicg,34,False,,,param_incompatibility,2.53
Grid_offline_ref,bicg,35,True,1161.0,24.0,,2.51
Grid_offline_ref,bicg,36,True,690.0,14.0,,2.54
Grid_offline_ref,bicg,37,False,,,param_incompatibility,0.41
Grid_offline_ref,bicg,38,True,690.0,14.0,,2.56
Grid_offline_ref,bicg,39,True,690.0,14.0,,2.53
Grid_offline_ref,bicg,40,False,,,param_incompatibility,2.52
Grid_offline_ref,bicg,41,True,757.0,12.0,,2.54
Grid_offline_ref,bicg,42,True,822.0,24.0,,2.54
Grid_offline_ref,bicg,43,False,,,param_incompatibility,0.41
Grid_offline_ref,bicg,44,True,822.0,24.0,,2.52
Grid_offline_ref,bicg,45,True,822.0,24.0,,2.55
Grid_offline_ref,bicg,46,False,,,param_incompatibility,2.53
Grid_offline_ref,bicg,47,True,1161.0,20.0,,2.56
Grid_offline_ref,bicg,48,True,673.0,14.0,,2.57
Grid_offline_ref,bicg,49,False,,,param_incompatibility,0.41
Grid_offline_ref,bicg,50,True,673.0,14.0,,2.54
Grid_offline_ref,bicg,51,True,673.0,14.0,,2.59
