strategy,benchmark,config_id,success,area,latency,error_type,synthesis_time_s,clock_period,buffer_algorithm,sharing,disable_lsq,fast_token_delivery
Grid_offline_ref,gesummv,147,True,57,367,none,3.31,10,on-merges,False,True,True
Grid_offline_ref,gesummv,148,True,54,429,none,3.0,10,on-merges,True,False,False
Grid_offline_ref,gesummv,149,True,59,375,none,3.49,10,on-merges,True,False,True
Grid_offline_ref,gesummv,150,True,54,429,none,3.0,10,on-merges,True,True,False
Grid_offline_ref,gesummv,151,True,59,375,none,3.45,10,on-merges,True,True,True
Grid_offline_ref,gesummv,152,True,56,411,none,7.97,10,fpga20,False,False,False
Grid_offline_ref,gesummv,153,False,,,buffer_placement_failed,0.6,10,fpga20,False,False,True
Grid_offline_ref,gesummv,154,True,56,411,none,7.99,10,fpga20,False,True,False
Grid_offline_ref,gesummv,155,False,,,buffer_placement_failed,0.52,10,fpga20,False,True,True
Grid_offline_ref,gesummv,156,True,58,423,none,8.05,10,fpga20,True,False,False
Grid_offline_ref,gesummv,157,False,,,buffer_placement_failed,0.51,10,fpga20,True,False,True
Grid_offline_ref,gesummv,158,True,58,423,none,8.07,10,fpga20,True,True,False
Grid_offline_ref,gesummv,159,False,,,buffer_placement_failed,0.52,10,fpga20,True,True,True
Grid_offline_ref,gesummv,160,True,58,433,none,71.97,10,fpl22,False,False,False
Grid_offline_ref,gesummv,161,False,,,buffer_placement_failed,0.52,10,fpl22,False,False,True
Grid_offline_ref,gesummv,162,True,58,433,none,72.28,10,fpl22,False,True,False
Grid_offline_ref,gesummv,163,False,,,buffer_placement_failed,0.54,10,fpl22,False,True,True
Grid_offline_ref,gesummv,164,True,60,445,none,72.76,10,fpl22,True,False,False
Grid_offline_ref,gesummv,165,False,,,buffer_placement_failed,0.51,10,fpl22,True,False,True
Grid_offline_ref,gesummv,166,True,60,445,none,71.78,10,fpl22,True,True,False
Grid_offline_ref,gesummv,167,False,,,buffer_placement_failed,0.52,10,fpl22,True,True,True
Grid_offline_ref,gesummv,168,True,52,421,none,3.19,12,on-merges,False,False,False
Grid_offline_ref,gesummv,169,True,57,367,none,3.27,12,on-merges,False,False,True
Grid_offline_ref,gesummv,170,True,52,421,none,3.18,12,on-merges,False,True,False
Grid_offline_ref,gesummv,171,True,57,367,none,3.31,12,on-merges,False,True,True
Grid_offline_ref,gesummv,172,True,54,429,none,3.02,12,on-merges,True,False,False
Grid_offline_ref,gesummv,173,True,59,375,none,3.5,12,on-merges,True,False,True
Grid_offline_ref,gesummv,174,True,54,429,none,3.03,12,on-merges,True,True,False
Grid_offline_ref,gesummv,175,True,59,375,none,3.46,12,on-merges,True,True,True
Grid_offline_ref,gesummv,176,True,55,403,none,4.02,12,fpga20,False,False,False
Grid_offline_ref,gesummv,177,False,,,buffer_placement_failed,0.52,12,fpga20,False,False,True
Grid_offline_ref,gesummv,178,True,55,403,none,4.02,12,fpga20,False,True,False
Grid_offline_ref,gesummv,179,False,,,buffer_placement_failed,0.52,12,fpga20,False,True,True
Grid_offline_ref,gesummv,180,True,57,415,none,4.09,12,fpga20,True,False,False
Grid_offline_ref,gesummv,181,False,,,buffer_placement_failed,0.53,12,fpga20,True,False,True
Grid_offline_ref,gesummv,182,True,57,415,none,4.11,12,fpga20,True,True,False
Grid_offline_ref,gesummv,183,False,,,buffer_placement_failed,0.53,12,fpga20,True,True,True
Grid_offline_ref,gesummv,184,False,,,timeout,120.11,12,fpl22,False,False,False
Grid_offline_ref,gesummv,185,False,,,buffer_placement_failed,0.52,12,fpl22,False,False,True
Grid_offline_ref,gesummv,186,False,,,timeout,120.1,12,fpl22,False,True,False
Grid_offline_ref,gesummv,187,False,,,buffer_placement_failed,0.52,12,fpl22,False,True,True
Grid_offline_ref,gesummv,188,False,,,timeout,120.1,12,fpl22,True,False,False
Grid_offline_ref,gesummv,189,False,,,buffer_placement_failed,0.52,12,fpl22,True,False,True
Grid_offline_ref,gesummv,190,False,,,timeout,120.1,12,fpl22,True,True,False
Grid_offline_ref,gesummv,191,False,,,buffer_placement_failed,0.52,12,fpl22,True,True,True
