run_id,config_id,skip_step,skip_reason,matching_signature_id,matching_signature_type,matching_signature_cond,signature_conf_at_skip,signature_n_fail,signature_n_counter,is_subsumed_product,ground_truth_feasible
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,147,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,228,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,360,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,368,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,110,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,225,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,293,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,231,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,374,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,207,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,407,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,357,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,326,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,111,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,411,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,116,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,188,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,195,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,122,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,416,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,359,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,171,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,209,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,335,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
